region,tenure,age,marital,address,income,education,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,unsubscribe
2,68,57,1,38,33,1,9,0,1,2,0,0,1,0,13.5,0,0,19,0,901,0,0,1240,0,1,0,0,0,0,0,0,0,0,2.603,,,2.944,,3.497,2,0
1,69,42,1,23,19,3,0,0,1,2,0,1,1,0,25.95,0,36.9,18.75,0,1812.15,0,2630.5,1270,0,0,0,0,1,0,0,0,0,1,3.256,,3.608,2.931,,2.944,1,0
1,30,24,1,3,30,1,7,0,1,5,0,0,0,0,6.75,0,0,0,0,171.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,,,,,3.401,1,1
3,22,30,0,8,41,2,8,0,0,1,1,0,1,1,6.1,22.75,0,13.25,21.35,119.95,441.25,0,290,467.05,0,1,0,0,1,1,0,1,0,1.808,3.125,,2.584,3.061,3.714,3,0
2,10,20,1,1,20,2,0,0,1,4,0,0,0,0,5.9,0,0,0,0,48.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,,,,,2.996,1,1
1,72,59,1,12,65,3,21,0,1,6,0,1,1,0,34.65,0,36.45,40.75,0,2519.3,0,2583.9,2910,0,1,0,0,0,1,0,0,0,0,3.545,,3.596,3.707,,4.174,2,0
2,34,24,1,5,17,4,0,0,1,2,0,0,1,0,15.25,0,0,4.75,0,522.45,0,0,150,0,0,0,0,0,1,0,0,1,0,2.725,,,1.558,,2.833,3,0
2,43,49,1,18,66,1,22,0,0,4,0,0,1,0,8.6,0,0,20.75,0,376.7,0,0,875,0,1,0,0,0,0,1,0,1,0,2.152,,,3.033,,4.19,3,0
3,31,37,1,15,18,4,5,0,0,3,1,1,1,1,5.2,19.5,47.25,15.75,39.8,151.7,611.1,1457.95,460,1170.3,0,1,1,1,1,0,1,0,1,1.649,2.97,3.855,2.757,3.684,2.89,4,0
2,6,27,1,5,26,4,2,0,0,5,1,0,0,0,5.6,12,0,0,0,30.35,72.5,0,0,0,0,0,0,0,0,0,0,0,0,1.723,2.485,,,,3.258,1,1
2,48,42,0,21,46,4,4,0,0,1,0,0,1,0,14.45,0,0,41.5,0,618.1,0,0,1935,0,0,0,0,0,0,1,1,0,0,2.671,,,3.726,,3.829,3,0
2,50,25,0,6,19,1,5,0,0,3,0,0,1,0,7.25,0,0,7.5,0,356.15,0,0,375,0,0,0,0,0,0,0,0,0,0,1.981,,,2.015,,2.944,1,0
3,20,41,1,19,58,2,6,0,1,2,0,0,0,0,5.25,0,0,0,0,98.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1.658,,,,,4.06,2,0
3,61,73,0,10,25,1,21,1,0,1,0,0,1,0,16.65,0,0,71,0,965.6,0,0,4350,0,0,0,0,0,0,0,0,0,0,2.812,,,4.263,,3.219,1,0
2,6,21,0,0,15,2,1,0,1,1,0,0,0,0,3.65,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295,,,,,2.708,1,0
2,1,22,0,2,35,2,2,0,0,1,0,0,0,0,1.65,0,0,0,0,1.65,0,0,0,0,0,0,0,1,0,0,0,0,1,0.501,,,,,3.555,1,1
1,21,43,0,13,41,2,1,0,1,1,1,1,1,1,6.15,23.75,45.4,12.25,37.25,118.15,497.15,878.6,195,763.5,1,1,1,1,1,1,1,1,1,1.816,3.168,3.816,2.506,3.618,3.714,4,1
3,7,32,0,1,71,4,3,0,0,2,1,1,0,1,3.6,15.25,41,0,28.05,19.1,122.1,245.65,0,157.15,1,0,1,1,1,1,1,1,1,1.281,2.725,3.714,,3.334,4.263,4,0
3,65,56,1,19,608,3,34,0,1,2,1,0,1,1,14.55,69.5,0,20.25,68.3,964.85,4584.8,0,1300,4325.6,0,1,1,0,1,1,1,1,0,2.678,4.241,,3.008,4.224,6.41,4,0
1,64,37,0,10,44,4,9,0,1,1,0,1,1,0,16.15,0,35.05,22,0,965.3,0,2337.25,1350,0,1,1,0,0,0,0,1,0,1,2.782,,3.557,3.091,,3.784,2,0
3,4,30,0,0,41,2,0,0,0,2,0,0,0,0,2,0,0,0,0,9.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0.693,,,,,3.714,3,1
1,67,45,1,22,83,3,11,0,1,2,0,0,1,0,27,0,0,10.75,0,1724.8,0,0,640,0,1,0,0,0,0,0,1,0,1,3.296,,,2.375,,4.419,2,0
2,22,35,0,12,28,2,3,0,0,2,0,0,0,0,6.6,0,0,0,0,180.55,0,0,0,0,1,0,1,1,0,0,0,0,0,1.887,,,,,3.332,2,1
3,51,37,1,17,101,2,10,0,1,2,0,0,1,0,14.95,0,0,9.5,0,736.85,0,0,480,0,1,0,0,0,0,1,1,0,0,2.705,,,2.251,,4.615,3,0
1,50,28,0,6,28,1,10,0,1,1,1,1,1,1,6.4,17.25,36.85,12.75,22,330.95,851.7,1869.4,600,997,1,0,0,0,0,1,1,1,0,1.856,2.848,3.607,2.546,3.091,3.332,3,0
1,31,47,1,18,35,2,0,0,0,2,0,0,0,0,11.95,0,0,0,0,390.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481,,,,,3.555,1,0
3,4,28,0,0,39,2,3,0,1,1,1,0,1,0,7.1,15,0,12.75,0,23.8,70.45,0,25,0,0,0,0,0,1,1,1,0,0,1.96,2.708,,2.546,,3.664,3,1
3,60,56,0,19,51,4,11,0,0,1,0,1,1,1,15.25,0,57.45,28.5,67,873.7,0,3404.1,1630,4046.25,1,1,1,1,1,1,1,1,1,2.725,,4.051,3.35,4.205,3.932,4,0
3,7,31,1,12,31,2,7,0,1,6,0,0,0,0,5.05,0,0,0,0,38.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1.619,,,,,3.434,1,1
3,20,40,0,2,209,4,15,0,1,1,0,0,1,0,7.2,0,0,4.75,0,172.1,0,0,80,0,1,0,0,0,0,0,0,0,1,1.974,,,1.558,,5.342,2,0
2,19,23,1,4,37,3,1,0,1,4,1,1,0,0,8.4,17.5,24.8,0,0,136.05,302.5,446,0,0,0,0,0,0,1,1,0,1,0,2.128,2.862,3.211,,,3.611,3,1
3,58,37,1,5,64,4,8,0,1,2,1,1,1,1,10.8,58.75,63.25,37.75,109.7,634.75,3525.55,3521.45,2305,6444.95,1,1,1,1,1,1,1,1,1,2.38,4.073,4.147,3.631,4.698,4.159,4,1
3,65,64,0,20,88,3,26,0,1,1,1,1,1,1,15.1,36.25,39.9,24,48.8,1017.9,2202.45,2534.25,1620,3242.75,1,1,1,1,1,1,1,1,1,2.715,3.59,3.686,3.178,3.888,4.477,4,1
3,72,61,1,34,61,1,8,0,0,3,0,0,1,0,27.35,0,0,13.25,0,1980.15,0,0,895,0,1,0,0,0,0,0,0,0,0,3.309,,,2.584,,4.111,2,0
3,8,42,0,3,66,3,10,0,0,1,0,0,1,1,1.95,0,0,27.5,21.5,16.85,0,0,185,157.55,0,1,0,1,1,1,1,1,1,0.668,,,3.314,3.068,4.19,4,0
2,33,40,1,14,19,3,5,0,0,2,0,0,1,0,5.05,0,0,8.5,0,178.9,0,0,315,0,0,0,0,0,0,0,0,0,0,1.619,,,2.14,,2.944,1,0
3,18,34,1,4,42,2,14,0,1,5,1,0,1,0,6.45,19,0,17,0,104.05,318.75,0,240,0,0,1,1,0,1,1,1,1,0,1.864,2.944,,2.833,,3.738,4,0
2,24,31,1,6,41,2,13,0,0,5,1,0,1,0,8.5,20,0,13,0,196.8,480.7,0,275,0,0,0,0,0,1,1,1,0,0,2.14,2.996,,2.565,,3.714,3,0
3,70,36,0,8,50,1,15,0,1,1,0,0,1,0,20.55,0,0,20.75,0,1407.15,0,0,1370,0,1,0,0,0,0,0,0,0,0,3.023,,,3.033,,3.912,2,0
1,7,38,0,4,70,4,4,0,0,1,1,1,1,1,3.85,19.25,38.35,7,17.7,26.65,127.5,250.3,40,129.55,1,1,1,1,0,1,0,0,1,1.348,2.958,3.647,1.946,2.874,4.248,4,1
3,70,59,0,27,85,1,19,0,1,1,1,0,1,0,38.9,62.5,0,62,0,2711,4387.3,0,4220,0,0,0,0,0,1,1,1,1,0,3.661,4.135,,4.127,,4.443,3,0
2,20,48,1,21,45,3,2,0,1,2,1,0,1,1,10.7,33,0,27.5,29.4,192.15,645.65,0,480,528.3,1,1,0,0,1,1,1,1,0,2.37,3.497,,3.314,3.381,3.807,3,1
3,54,32,1,12,27,1,9,0,0,2,0,0,1,0,33.95,0,0,24.25,0,1801.3,0,0,1300,0,1,0,0,0,0,0,0,0,0,3.525,,,3.188,,3.296,2,0
3,36,48,0,28,29,1,2,0,0,1,0,0,0,0,6,0,0,0,0,222.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792,,,,,3.367,1,0
3,71,53,1,29,48,4,0,0,1,2,1,0,1,0,34.95,28.75,0,36,0,2506.05,2074.75,0,2560,0,1,0,0,0,0,1,1,1,0,3.554,3.359,,3.584,,3.871,3,0
1,17,41,0,4,32,2,3,0,0,1,1,0,1,0,12.6,9.5,0,6.75,0,208,168,0,100,0,0,0,0,0,1,0,1,0,0,2.534,2.251,,1.91,,3.466,3,0
1,18,45,1,17,43,1,9,0,0,3,1,0,1,0,4.45,17,0,13.75,0,78.65,287.3,0,245,0,0,0,0,0,1,1,1,0,0,1.493,2.833,,2.621,,3.761,3,0
1,16,27,0,8,16,5,0,0,1,1,1,1,1,1,5.45,17.75,44.85,13.5,33.9,102.75,282.2,675.65,235,524.2,0,0,1,0,1,1,1,1,1,1.696,2.876,3.803,2.603,3.523,2.773,4,1
3,38,30,1,6,22,2,3,0,1,2,0,0,1,0,5.6,0,0,12.25,0,215.05,0,0,455,0,1,0,0,1,0,0,0,0,1,1.723,,,2.506,,3.091,2,0
1,52,45,1,19,40,3,9,0,1,3,0,1,1,1,8.45,0,34.35,14.5,34.1,512.65,0,1793.9,705,1740.7,1,1,0,1,0,0,1,1,1,2.134,,3.537,2.674,3.529,3.689,4,0
1,46,48,1,12,256,3,25,0,0,6,1,1,1,1,13.8,31.75,43.65,18.75,66,612.55,1449,1961.75,835,3064.75,1,1,1,1,1,1,1,1,0,2.625,3.458,3.776,2.931,4.19,5.545,4,0
2,31,46,0,23,144,4,13,0,0,1,1,0,1,0,7.6,15.25,0,9.75,0,271.55,501.15,0,290,0,0,0,0,1,1,1,1,0,1,2.028,2.725,,2.277,,4.97,3,0
2,23,31,0,10,45,4,0,0,0,2,1,0,0,0,5,11.75,0,0,0,119.5,275.05,0,0,0,1,0,0,1,0,0,0,0,1,1.609,2.464,,,,3.807,2,0
2,38,56,1,34,34,2,0,0,1,3,0,0,0,1,7.8,0,0,0,24.65,272.75,0,0,0,888.45,1,0,0,1,1,1,1,1,0,2.054,,,,3.205,3.526,3,0
2,50,54,0,15,248,3,28,0,1,1,1,0,1,1,11.05,17.25,0,5.5,29.15,497.9,833.85,0,270,1453.85,1,0,0,0,1,1,1,0,0,2.402,2.848,,1.705,3.372,5.513,3,0
2,16,49,0,17,41,2,5,0,0,1,1,1,0,1,4.1,14,39.15,0,31.8,62.45,260.05,620,0,521.35,0,1,1,1,0,0,1,0,0,1.411,2.639,3.667,,3.459,3.714,4,0
2,14,34,1,4,27,4,1,0,1,2,1,1,1,1,6.05,23.5,36.25,20.5,37.85,90.2,313.8,454.45,260,474,0,1,1,1,1,0,1,1,1,1.8,3.157,3.59,3.02,3.634,3.296,4,0
2,30,52,0,23,17,3,3,0,1,1,0,1,1,0,10.3,0,37.6,15.25,0,367.4,0,1106.4,420,0,1,0,0,1,0,0,0,0,0,2.332,,3.627,2.725,,2.833,2,1
3,22,47,1,0,44,4,11,0,1,3,1,1,1,1,9,21.25,50.75,57.25,57,194.55,466.9,1053.1,1220,1264.05,1,1,1,1,1,1,1,1,1,2.197,3.056,3.927,4.047,4.043,3.784,4,1
1,38,55,1,12,135,2,24,0,0,4,1,0,1,0,12.15,31.75,0,16.25,0,467.75,1167.65,0,595,0,1,1,1,1,1,1,1,1,1,2.497,3.458,,2.788,,4.905,4,0
3,59,26,1,3,41,4,1,0,1,3,0,1,1,1,12.65,0,35.1,46.75,29.15,804,0,2099.25,2710,1707.1,1,0,0,1,0,0,0,0,0,2.538,,3.558,3.845,3.372,3.714,2,1
2,54,55,0,1,587,3,33,0,0,1,0,0,0,0,13,0,0,0,0,650.85,0,0,0,0,0,1,0,0,1,1,1,1,0,2.565,,,,,6.375,3,0
3,9,40,0,13,38,4,7,0,1,1,1,1,1,1,3.35,21,42.4,17.5,59.55,37.7,179.8,329.05,125,482.1,0,1,1,1,1,1,1,1,1,1.209,3.045,3.747,2.862,4.087,3.638,4,1
1,67,67,1,38,49,2,10,0,1,2,0,1,1,0,14.3,0,29.25,25.25,0,924.55,0,1963.25,1675,0,1,0,0,1,0,0,0,0,1,2.66,,3.376,3.229,,3.892,2,0
2,24,44,0,19,33,3,0,0,1,2,0,1,0,0,4.65,0,26.65,0,0,100.95,0,568.2,0,0,0,0,0,0,0,0,0,1,1,1.537,,3.283,,,3.497,1,0
2,12,55,1,13,36,1,5,0,1,2,0,1,0,0,5.95,0,26.55,0,0,73.35,0,300.75,0,0,1,0,0,1,0,0,0,0,0,1.783,,3.279,,,3.584,2,1
1,26,47,0,13,54,3,0,0,0,1,1,1,1,1,7.1,16,38.5,18,23.5,205.4,484.9,946.85,435,547.75,1,1,0,1,0,0,0,1,1,1.96,2.773,3.651,2.89,3.157,3.989,2,0
2,3,32,0,4,58,2,11,0,0,4,1,1,1,1,2.75,15.75,29.5,9.25,28.55,5.7,49.65,50.5,15,67.7,1,1,1,0,0,0,1,0,1,1.012,2.757,3.384,2.225,3.352,4.06,4,1
2,20,46,0,2,23,5,4,0,1,2,0,0,0,0,4.75,0,0,0,0,82.3,0,0,0,0,1,1,0,1,1,1,1,0,1,1.558,,,,,3.135,4,0
3,5,52,1,0,97,5,9,0,0,2,1,1,1,1,3.1,16.5,35.25,25.5,40.3,12.9,83,127.35,115,162.75,0,1,1,1,1,1,1,1,0,1.131,2.803,3.562,3.239,3.696,4.575,4,1
3,58,53,0,19,207,3,12,0,1,1,1,1,1,1,7.3,29.5,51.2,22,62.8,447.15,1653.9,2986.65,1250,3613.3,1,1,1,1,1,1,1,1,1,1.988,3.384,3.936,3.091,4.14,5.333,4,1
1,54,28,1,2,21,3,3,0,0,4,0,0,1,0,10.4,0,0,25.75,0,567.55,0,0,1395,0,0,0,0,0,0,0,0,0,0,2.342,,,3.248,,3.045,1,0
2,52,39,0,6,119,3,18,0,1,1,1,0,1,0,10.5,25,0,8.25,0,556.5,1280.9,0,450,0,0,0,1,0,0,0,0,0,1,2.351,3.219,,2.11,,4.779,1,0
2,38,30,1,10,25,1,5,0,1,4,0,0,1,0,3.95,0,0,12,0,179.75,0,0,430,0,0,0,0,0,0,0,0,0,0,1.374,,,2.485,,3.219,1,0
2,19,46,0,5,59,3,17,0,0,1,1,0,0,0,5.6,9,0,0,0,97.25,191.25,0,0,0,0,0,0,0,1,0,0,1,0,1.723,2.197,,,,4.078,1,0
2,22,33,1,2,24,1,3,0,0,4,0,0,0,0,7.1,0,0,0,0,153.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.96,,,,,3.178,1,0
1,49,35,1,15,113,4,4,0,0,5,0,0,0,0,16.1,0,0,0,0,818.45,0,0,0,0,1,0,0,0,0,0,0,0,1,2.779,,,,,4.727,2,0
3,5,39,0,0,22,1,0,0,1,2,1,0,1,0,4.7,19,0,9.25,0,32.95,106.85,0,30,0,0,0,0,0,1,1,1,1,0,1.548,2.944,,2.225,,3.091,3,0
2,18,69,0,28,11,1,17,1,0,1,0,0,0,0,3.85,0,0,0,0,62.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,,,,,2.398,1,0
3,43,29,0,4,33,1,13,0,1,4,1,0,1,1,22.05,18.75,0,7.5,24.95,1042.95,830.75,0,345,1124.25,1,0,0,0,1,1,1,1,0,3.093,2.931,,2.015,3.217,3.497,3,0
3,17,50,0,2,205,5,19,0,0,1,1,1,0,1,6.95,21.25,37.95,0,36.65,121.45,371.2,523.75,0,620.3,1,1,1,1,0,1,1,1,1,1.939,3.056,3.636,,3.601,5.323,4,1
2,37,33,0,4,41,3,8,0,1,3,0,1,0,0,9.2,0,30.45,0,0,347.1,0,1158.9,0,0,1,0,0,0,1,0,0,0,1,2.219,,3.416,,,3.714,2,1
2,8,39,0,0,39,1,7,0,1,1,1,0,0,0,3.15,10.75,0,0,0,29.05,83.55,0,0,0,0,0,0,0,0,0,0,0,0,1.147,2.375,,,,3.664,1,0
2,51,46,1,8,107,2,21,0,1,6,1,0,1,1,17.3,25.75,0,23,37.4,840,1396.75,0,1155,1832.25,1,0,1,0,1,1,1,1,0,2.851,3.248,,3.135,3.622,4.673,3,0
1,71,55,1,11,198,1,31,0,1,3,1,0,1,0,17.8,44.25,0,32,0,1218,3058.5,0,2305,0,1,1,0,0,1,1,1,1,0,2.879,3.79,,3.466,,5.288,3,0
1,56,53,1,23,100,5,14,0,1,2,0,1,1,0,14.15,0,34.2,9.5,0,752.9,0,1988.65,560,0,1,1,0,1,0,0,0,0,1,2.65,,3.532,2.251,,4.605,2,0
3,70,68,0,21,1131,2,45,0,0,1,1,0,1,1,14.85,57.5,0,15,39.5,1104.4,3926.65,0,990,2798.25,1,0,1,0,1,1,1,1,0,2.698,4.052,,2.708,3.676,7.031,3,0
1,62,53,0,14,360,3,26,0,1,2,1,0,1,0,31.9,53.25,0,16.5,0,1892.85,3232.05,0,890,0,1,0,0,0,1,1,1,1,0,3.463,3.975,,2.803,,5.886,3,0
1,50,52,1,22,162,2,27,0,1,2,1,1,1,1,12.85,24.25,49.2,14.25,42.85,599.05,1238.2,2498.35,725,2032.3,1,1,1,0,1,1,1,1,1,2.553,3.188,3.896,2.657,3.758,5.088,4,0
3,1,31,0,3,29,5,2,0,1,3,0,1,0,0,1.45,0,25.25,0,0,1.45,0,25.25,0,0,0,0,0,1,0,0,0,0,1,0.372,,3.229,,,3.367,1,1
3,15,26,0,1,38,4,1,0,0,2,0,1,0,0,7.4,0,35.4,0,0,91.7,0,483.5,0,0,1,1,0,1,1,0,1,0,1,2.001,,3.567,,,3.638,4,1
3,72,55,1,24,82,3,25,0,1,2,0,1,1,0,62.3,0,35.65,65.25,0,4333,0,2477.1,4915,0,1,0,0,0,1,1,0,0,1,4.132,,3.574,4.178,,4.407,2,0
2,69,47,1,10,159,2,24,0,0,4,0,0,1,0,25.2,0,0,36.25,0,1714.7,0,0,2470,0,0,0,0,0,1,0,1,0,0,3.227,,,3.59,,5.069,3,1
2,32,44,0,10,201,2,24,0,0,1,1,0,1,0,7.65,28,0,18.5,0,237.85,895.05,0,595,0,0,0,1,0,1,1,1,1,0,2.035,3.332,,2.918,,5.303,3,0
1,19,25,1,6,27,4,0,0,1,2,1,0,1,0,9.55,20.5,0,34.75,0,172.55,398.95,0,620,0,0,1,0,0,1,1,1,1,0,2.257,3.02,,3.548,,3.296,3,1
2,42,54,0,19,57,3,10,0,1,1,0,1,1,1,8.7,0,47.15,11.75,47.5,356.45,0,1872.7,415,1932.35,1,1,0,1,1,0,0,1,1,2.163,,3.853,2.464,3.861,4.043,4,0
3,51,49,0,29,45,1,16,0,0,1,0,0,1,0,15.7,0,0,8.5,0,815.05,0,0,400,0,0,0,0,0,0,1,0,0,0,2.754,,,2.14,,3.807,1,0
2,32,22,1,2,17,2,2,0,1,4,1,0,1,0,4.8,28,0,19,0,157.25,952.9,0,600,0,0,1,0,0,1,1,1,1,0,1.569,3.332,,2.944,,2.833,3,1
3,26,55,1,13,61,1,26,0,0,2,1,0,1,0,4.25,29,0,12,0,102.45,729.15,0,300,0,0,0,0,0,1,1,1,1,0,1.447,3.367,,2.485,,4.111,3,0
2,39,44,1,14,418,4,18,0,0,2,1,0,1,0,7.05,27.5,0,17.5,0,269,1046.2,0,640,0,0,1,1,0,1,1,1,1,0,1.953,3.314,,2.862,,6.035,4,0
2,72,53,0,12,152,2,32,0,1,1,1,0,1,1,43.25,50.5,0,19.25,44.9,3115,3669,0,1315,3120.35,1,0,1,1,1,1,1,0,0,3.767,3.922,,2.958,3.804,5.024,4,0
2,4,39,0,11,38,4,1,0,0,2,1,0,1,1,2.8,22.75,0,13.75,30.2,9.35,103.45,0,40,76.9,0,1,1,1,1,1,1,1,0,1.03,3.125,,2.621,3.408,3.638,4,1
2,54,50,1,5,151,4,20,0,0,3,1,0,1,1,21.95,40.25,0,25.75,21.8,1248.25,2030.2,0,1355,1121.05,1,0,0,0,1,1,1,1,0,3.089,3.695,,3.248,3.082,5.017,3,0
1,34,40,1,21,23,4,9,0,1,3,1,1,1,1,5.95,25.75,45.4,16.75,37.7,207.7,805.85,1498.85,540,1257.7,1,0,1,1,1,1,1,1,1,1.783,3.248,3.816,2.818,3.63,3.135,4,0
1,20,25,1,4,33,4,0,0,1,3,1,0,1,1,4.55,16,0,19.25,27.05,115.65,288.75,0,365,511.25,0,0,0,1,1,0,1,0,1,1.515,2.773,,2.958,3.298,3.497,1,0
3,14,49,0,4,26,1,8,0,0,1,0,0,1,0,6.5,0,0,14.5,0,86.7,0,0,180,0,0,0,0,0,0,0,0,0,0,1.872,,,2.674,,3.258,1,0
1,61,59,0,26,89,1,40,1,1,1,1,0,1,0,17.35,35,0,29.25,0,988.8,2166.8,0,1805,0,0,0,0,0,1,1,0,1,0,2.854,3.555,,3.376,,4.489,3,0
2,4,24,0,2,25,4,0,0,0,1,0,0,1,0,3.75,0,0,15.75,0,12.4,0,0,35,0,0,1,0,1,0,1,0,0,0,1.322,,,2.757,,3.219,1,1
3,16,48,0,25,59,2,13,0,0,2,1,0,1,0,7.85,20.25,0,14,0,104.9,349.4,0,180,0,0,0,0,0,1,1,1,1,0,2.061,3.008,,2.639,,4.078,3,1
1,13,41,0,9,55,2,12,0,1,3,0,0,0,0,4.85,0,0,0,0,55.65,0,0,0,0,0,0,0,0,0,0,0,0,1,1.579,,,,,4.007,1,0
2,53,37,1,18,25,3,6,0,1,2,0,1,1,0,9.95,0,28.65,23.5,0,558.15,0,1533.1,1170,0,1,0,0,1,0,0,0,0,1,2.298,,3.355,3.157,,3.219,2,1
2,58,36,1,13,39,2,8,0,1,7,1,0,1,1,16.4,38.25,0,55.5,57.05,933.1,2355.4,0,3145,3247.95,1,1,1,1,1,1,1,1,1,2.797,3.644,,4.016,4.044,3.664,4,1
2,25,38,1,19,56,1,19,0,1,2,0,1,1,1,10.55,0,31.95,32.75,23.65,290.25,0,732.95,770,578.45,0,1,0,0,1,0,0,1,0,2.356,,3.464,3.489,3.163,4.025,3,0
1,71,61,1,19,155,3,30,0,0,2,1,0,1,0,23.9,27.5,0,15,0,1684.05,1935.15,0,1030,0,1,0,0,0,1,1,1,1,0,3.174,3.314,,2.708,,5.043,3,0
1,22,33,1,13,119,5,0,0,1,4,1,1,0,1,4.3,23.25,51.6,0,60.35,88.5,520.45,1013.3,0,1230.7,1,1,1,1,1,1,0,1,1,1.459,3.146,3.944,,4.1,4.779,4,1
1,46,48,1,15,64,3,20,0,0,2,1,1,1,1,10.2,26.5,40.2,11.5,23.2,393.55,1316.7,1832,510,948.75,0,0,0,0,1,1,1,1,1,2.322,3.277,3.694,2.442,3.144,4.159,3,0
3,66,50,1,2,333,5,24,0,0,2,0,0,1,0,10.3,0,0,14.25,0,659.55,0,0,975,0,1,0,1,1,0,0,0,0,0,2.332,,,2.657,,5.808,2,0
1,69,58,1,29,26,2,7,0,1,3,1,1,1,1,32.65,33,54,29.25,50.65,2321.8,2378.2,3649.6,2055,3475.45,1,1,1,1,1,1,1,1,0,3.486,3.497,3.989,3.376,3.925,3.258,4,0
2,38,49,1,3,33,4,11,0,0,4,0,1,0,1,6.85,0,42.1,0,25.15,285.55,0,1642.15,0,954,1,0,0,1,0,1,0,1,1,1.924,,3.74,,3.225,3.497,2,0
3,16,35,0,7,46,3,3,0,0,1,0,1,0,0,5.1,0,27.15,0,0,74.1,0,434.15,0,0,0,0,0,0,0,0,0,0,1,1.629,,3.301,,,3.829,1,0
3,44,39,1,8,41,2,8,0,0,4,1,0,1,0,7.55,16.25,0,10.25,0,353.3,638.25,0,490,0,0,1,1,1,1,1,1,1,1,2.022,2.788,,2.327,,3.714,4,0
1,50,50,0,24,31,1,8,0,0,1,0,0,1,0,11.95,0,0,28.25,0,540.5,0,0,1355,0,0,0,0,0,0,0,1,1,0,2.481,,,3.341,,3.434,3,0
3,10,23,0,1,29,4,0,0,1,1,1,1,1,1,4.95,32,53.25,35.75,50.45,62.1,323.8,420.55,285,416,1,1,1,1,1,1,1,1,1,1.599,3.466,3.975,3.577,3.921,3.367,4,0
2,7,41,0,6,94,2,16,0,0,1,1,1,1,1,3.85,28,37.65,9,41.4,27.95,218.9,256.3,65,237.25,1,1,1,0,1,1,1,1,1,1.348,3.332,3.628,2.197,3.723,4.543,4,0
3,71,48,0,25,288,3,19,0,0,1,0,0,1,0,30.9,0,0,19.75,0,2123.6,0,0,1305,0,0,0,0,0,0,0,1,0,0,3.431,,,2.983,,5.663,1,0
3,16,39,1,5,31,1,4,0,1,5,0,0,0,0,5,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609,,,,,3.434,1,0
3,6,20,0,0,25,2,0,0,1,2,1,0,1,0,1.9,20.75,0,15.5,0,19.3,114.4,0,95,0,0,0,0,0,1,1,1,1,0,0.642,3.033,,2.741,,3.219,3,0
2,46,55,0,24,269,2,35,0,0,1,1,0,1,0,10.1,39,0,18,0,449.7,1829.75,0,775,0,0,0,1,0,1,1,1,1,0,2.313,3.664,,2.89,,5.595,3,0
3,51,49,1,13,203,3,27,0,0,4,1,0,1,0,17.6,22,0,21.75,0,961.9,1125.25,0,1075,0,0,1,0,0,1,1,1,1,0,2.868,3.091,,3.08,,5.313,3,0
3,5,34,0,12,22,2,2,0,0,2,1,1,0,1,3.6,12.5,28.5,0,19.3,16.1,46.7,143.65,0,86.15,0,1,0,0,0,1,1,0,1,1.281,2.526,3.35,,2.96,3.091,1,1
2,49,54,1,23,25,2,1,0,1,4,0,0,1,0,14.65,0,0,41.25,0,719.5,0,0,1980,0,0,0,0,0,0,0,0,0,0,2.684,,,3.72,,3.219,1,0
3,49,51,1,14,222,5,16,0,0,2,0,0,0,0,12.25,0,0,0,0,575.6,0,0,0,0,1,0,0,1,0,1,0,0,1,2.506,,,,,5.403,2,0
1,26,30,1,4,76,3,7,0,0,2,0,1,0,0,9.45,0,29.2,0,0,214.7,0,697.05,0,0,0,0,1,0,0,0,0,0,1,2.246,,3.374,,,4.331,1,0
3,22,39,0,4,55,2,17,0,1,1,1,0,1,1,5.4,38.75,0,17.75,50.2,81.55,908.35,0,290,1147.4,0,1,1,1,1,1,1,1,1,1.686,3.657,,2.876,3.916,4.007,4,1
3,51,45,1,4,46,3,6,0,0,2,1,1,1,1,20.7,34.75,48.65,32.25,48.65,1082.4,1711.75,2496.35,1600,2353.35,1,1,1,1,1,1,1,1,0,3.03,3.548,3.885,3.474,3.885,3.829,4,0
1,19,27,1,7,56,4,1,0,0,4,0,1,1,1,4.75,0,46.3,21.75,37.7,97.85,0,804.35,445,692.95,1,1,1,1,1,1,1,1,1,1.558,,3.835,3.08,3.63,4.025,4,1
1,9,36,0,1,79,3,11,0,1,5,1,1,1,1,5.8,27.75,33.75,30.75,25.9,44.55,246,246.85,230,186.8,0,1,0,0,1,1,1,1,0,1.758,3.323,3.519,3.426,3.254,4.369,3,1
3,15,25,1,0,51,3,2,0,1,2,0,0,0,0,3.15,0,0,0,0,45.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147,,,,,3.932,1,0
